date,source,data_type,list_type,keyword,rank,title,price,rating,review_count,likes,comments,views,published_at,competition_count,product_url,image_url,hot_score,reason
2026-06-14,amazon_us,product,search,women slides,19,"FITORY Women’s Flip Flops, Fashion Casual Thong Walking Slide with Vegan Leather, Comfortable Summer Beach Flat Sandals for 2026 Indoor and Outdoor Size 6-11 FITORY Women’s Flip Flops, Fashion Casual Thong Walking Slide with Vegan Leather, Comfortable Sum…",¥100.73,4.4,4.4,,,,,,https://aax-us-east-retail-direct.amazon.com/x/c/JJHlPNSxp1F7_13HbFOheYgAAAGexdifrwEAAAH2AQBvbm9fdHhuX2JpZDMgICBvbm9fdHhuX2ltcDEgICAX2BVA/clv1c_ek-wBAf2bcbWXg5Xlaefyd_ao1UAV0aPos9TYcrB2hqipmy8nB9Rk2hEMsm7dVhv6Vvca24fFgGJDWy0d6hcxnOs0fkE2neNM6FcfcYg1K_QylB1N3OtRbz45uR-cjiZ_3TumcxZJhqol2TkZuRX_sHL4NyalPXwjNj876arT4gVDbiU_tsVnEVqii_iCCEPy9ETNouKnwVb3P3VX_5imkDrVRclmq7EwAHuU4sVMc0HGeJxPddoiszk6NKE2OMdYrd0RAJiOUkGQbyfpHdyGqhtnrqwzZaycnJqk-c2KkPetSYhu0vEXZeyXavSzWJ54EHicsswi_a8eC6o6ERHb66E-EpjlM-YhRLw5ba7amuqbn4QVv_gJw3bgGjZag1OvkTd4VhhvmPPmyeS0_ZTyikGKD1B637HKPaZZ2nr4WJdGsdYw20eR6RP938ESdRSLQuND2XaZdNGuP-95eM89h58_zWv50dh3mbHtwYG263FI2fNwY3iPgi8s95gtXwcj1g9Vh2HFJG5tOs6_Gr8HMAAf0G5vf7lixege_E6xjcgeEiQRKeJqGN_Uq-RZrIE_YiYdILpTTCZTmSwY5xJN2CLJa6QMQ8kSMIdL3uTOETKMhGcLOsP0PYPI7GGkXhgOG7f-Nk3vzRNbz7Hq8iAFzCNqF6Q7ZyYzFvG6NEYZcyLujCwxPlo45N2NgM18eg-XPrg2Tyl8Sj_neezlI0wKW6UbHz12ns0i5nYqCaMI2uA91yr4x0qZKBp7TEFlvbfH6MWs1AnV2dSmPgr8mxJFjVsdZNlv19gvIfWfqnVpxTlUaoo4SJYhBQXLNWN9hLCYKzJodSXCRCeYuMuM_a2j3aAVakEVH28fJRev9FLUq52Hm0n3Sv4F0kTfKkWqGMnhEA1KK3nItFzt7t7EzANQAkmzGWmUAngxvP3Dfk2onnKh6_7Hzlt_R8kYUeiT7kXNxRJLp_ATJTqzy6j9mzuYNTLX-_dq5AqPtadN5O2LZ4kOm5CgD4L2naL2EorPUxTG-0rG6sCRyEXtNwkITTQ7GCeDKu9Az5Uja4OwRCQlzL0q5OZ5Xa--5qO0taU_XcRqu-hbV4fd6Jiy7w6pgMh8JUEGj0YFEwwGyNtLlko69VMES13GypqfPQOEj7uB_KflYLopJXZdIITvcrWJyjzoLtJZ2-epKNWUQlzswgSvZLFcf0f9qBum2q3bJEidiNzHNsPsgmTKMl-UTgVA35aC-z7tfZltRAcCgRhMSdsUaUbkf-_Ym_bYRC8NZzT1Yxd7imlCY2hcdGxBieZowCGke2PQ55W8ms4gF0_brxPztQDGPvzAtqME_WGfqmwLKmCuCJLhA_BkQMl6Nj0e_2MxFdHmf5v8uY_fOIXFehb5F5dU2JfNmJR4GsmglvDyVAw7676ovFZr_3KgcPHktX3Pln3NEItoxKLCu88faAjistY5Zvi_VPRHRJnPcs0pp91gTxuEYCxGZ8SSUpCZNXJKuR8qBedRV_v0xVnTYI0BZQ-VyWn5cf1Icj3Mq6U3pStVCKa2eKa4Hr9ncHSfHrfV2Caet1TOTpdBnjSgEuhZndzxYl9jYokNIh9zfsbiEgk7GKY7IMzl3776oVelJG8Whf2MvrnvLX8A2hedxUo2kA5yqifM_2-DZJFzVtUQ7K5laL9qrNB1veFfoKWfaM/https://www.amazon.com/gp/aw/d/B0DL93HMS4/?_encoding=UTF8&pd_rd_plhdr=t&aaxitk=bdd8415e93460d0f6b183c7c9c2a3a20&hsa_cr_id=0&qid=1781435768&sr=1-8-f02f01d6-adaf-4bef-9a7c-29308eff9043&ref_=sbx__sbtcd2_asin_7_bkgd&pd_rd_w=XEASb&content-id=amzn1.sym.5159d9cb-0665-4a83-8f64-8881eaba312a%3Aamzn1.sym.5159d9cb-0665-4a83-8f64-8881eaba312a&pf_rd_p=5159d9cb-0665-4a83-8f64-8881eaba312a&pf_rd_r=S1Q7WDSX4HVS6PQ1BDDS&pd_rd_wg=50Tmb&pd_rd_r=9b222513-a5d9-4cc3-86e4-03354574dece,"https://m.media-amazon.com/images/I/61+hxZVlRvL._AC_SR322,134_CB1169409_QL70_.jpg",69,排名进入前30；价格处于人民币等值¥57.60-¥180.00黄金区间；标题包含 comfort、beach、summer，符合美国女鞋舒适化趋势；评分达到4.3以上。
2026-06-14,amazon_us,product,search,women summer slippers,5,shevalues,¥143.93,4.3,shevalues,,,,,,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo4ODYxMjcwNTUwMDgwMDIzOjE3ODE0MzU3Njc6c3BfYXRmOjMwMDg0OTYyMTAxMzEwMjo6MDo6&url=%2Fshevalues-Summer-Slippers-Support-Breathable%2Fdp%2FB0BK8PN8CL%2Fref%3Dsr_1_1_sspa%3Fdib%3DeyJ2IjoiMSJ9.QeqGJHG56C462R7MNqCWEEUmH4uXeyceg3AHlRVj3C3mqu2GlE6lMbA4LfgwzGqEOhYNZOTRmpccMwybyp3FUJrpaWMuuaSWsD3OKxZE9gSQvYkdKkAd3DZGR1KJNSH9It6_eYbRs7ZAClM9pmnip7IBwVGJaEJYZ3mirR3vusH4Xrm81H37r9-SlA-7l0FCNua5hDpByRx2_MNkDsXAdbkDjcsXIrY27QaL5R-KjsZ_pwjGe41--rJMLEcB4Wo9p70T-LWOewsTxMyDW8ZbUYHS4EvxKXra-wXmBhTKdZs.CTv9qYGL5y7fNWH03iNaOBJrOrFrmmRyaza2I_wHbYw%26dib_tag%3Dse%26keywords%3Dwomen%2Bsummer%2Bslippers%26qid%3D1781435767%26sr%3D8-1-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1,https://m.media-amazon.com/images/I/71wQ2tOj0+L._AC_UL320_.jpg,67,排名靠前；价格处于人民币等值¥57.60-¥180.00黄金区间；评分达到4.3以上。
2026-06-14,amazon_us,product,search,women summer slippers,6,NineCiFun,¥143.93,4.4,NineCiFun,,,,,,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo4ODYxMjcwNTUwMDgwMDIzOjE3ODE0MzU3Njc6c3BfYXRmOjMwMTI0NDcwMDI3NzQwMjo6MDo6&url=%2FNineCiFun-Summer-Slippers-Women-Lightweight%2Fdp%2FB0GKZZS2JZ%2Fref%3Dsr_1_2_sspa%3Fdib%3DeyJ2IjoiMSJ9.QeqGJHG56C462R7MNqCWEEUmH4uXeyceg3AHlRVj3C3mqu2GlE6lMbA4LfgwzGqEOhYNZOTRmpccMwybyp3FUJrpaWMuuaSWsD3OKxZE9gSQvYkdKkAd3DZGR1KJNSH9It6_eYbRs7ZAClM9pmnip7IBwVGJaEJYZ3mirR3vusH4Xrm81H37r9-SlA-7l0FCNua5hDpByRx2_MNkDsXAdbkDjcsXIrY27QaL5R-KjsZ_pwjGe41--rJMLEcB4Wo9p70T-LWOewsTxMyDW8ZbUYHS4EvxKXra-wXmBhTKdZs.CTv9qYGL5y7fNWH03iNaOBJrOrFrmmRyaza2I_wHbYw%26dib_tag%3Dse%26keywords%3Dwomen%2Bsummer%2Bslippers%26qid%3D1781435767%26sr%3D8-2-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1,https://m.media-amazon.com/images/I/71GlYKtEkZL._AC_UL320_.jpg,67,排名靠前；价格处于人民币等值¥57.60-¥180.00黄金区间；评分达到4.3以上。
2026-06-14,amazon_us,product,search,women summer slippers,7,Evshine,¥86.33,4.4,Evshine,,,,,,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo4ODYxMjcwNTUwMDgwMDIzOjE3ODE0MzU3Njc6c3BfYXRmOjMwMTIzNjEzMjcyNDIwMjo6MDo6&url=%2FEvshine-Summer-Slippers-Corduroy-Bedroom%2Fdp%2FB0CSN39WDS%2Fref%3Dsr_1_3_sspa%3Fdib%3DeyJ2IjoiMSJ9.QeqGJHG56C462R7MNqCWEEUmH4uXeyceg3AHlRVj3C3mqu2GlE6lMbA4LfgwzGqEOhYNZOTRmpccMwybyp3FUJrpaWMuuaSWsD3OKxZE9gSQvYkdKkAd3DZGR1KJNSH9It6_eYbRs7ZAClM9pmnip7IBwVGJaEJYZ3mirR3vusH4Xrm81H37r9-SlA-7l0FCNua5hDpByRx2_MNkDsXAdbkDjcsXIrY27QaL5R-KjsZ_pwjGe41--rJMLEcB4Wo9p70T-LWOewsTxMyDW8ZbUYHS4EvxKXra-wXmBhTKdZs.CTv9qYGL5y7fNWH03iNaOBJrOrFrmmRyaza2I_wHbYw%26dib_tag%3Dse%26keywords%3Dwomen%2Bsummer%2Bslippers%26qid%3D1781435767%26sr%3D8-3-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1,https://m.media-amazon.com/images/I/71SaoMUrpoL._AC_UL320_.jpg,67,排名靠前；价格处于人民币等值¥57.60-¥180.00黄金区间；评分达到4.3以上。
2026-06-14,amazon_us,product,search,women summer slippers,9,Litfun,¥143.93,4.5,Products highlighted as 'Overall Pick' are:,,,,,,https://www.amazon.com/Litfun-Orthopedic-Slippers-Support-Corduroy/dp/B0FH4NQLCJ/ref=sr_1_5?dib=eyJ2IjoiMSJ9.QeqGJHG56C462R7MNqCWEEUmH4uXeyceg3AHlRVj3C3mqu2GlE6lMbA4LfgwzGqEOhYNZOTRmpccMwybyp3FUJrpaWMuuaSWsD3OKxZE9gSQvYkdKkAd3DZGR1KJNSH9It6_eYbRs7ZAClM9pmnip7IBwVGJaEJYZ3mirR3vusH4Xrm81H37r9-SlA-7l0FCNua5hDpByRx2_MNkDsXAdbkDjcsXIrY27QaL5R-KjsZ_pwjGe41--rJMLEcB4Wo9p70T-LWOewsTxMyDW8ZbUYHS4EvxKXra-wXmBhTKdZs.CTv9qYGL5y7fNWH03iNaOBJrOrFrmmRyaza2I_wHbYw&dib_tag=se&keywords=women+summer+slippers&qid=1781435767&sr=8-5,https://m.media-amazon.com/images/I/71YnbijMiKL._AC_UL320_.jpg,67,排名靠前；价格处于人民币等值¥57.60-¥180.00黄金区间；评分达到4.3以上。
2026-06-14,amazon_us,product,search,women summer slippers,10,WHITIN,¥71.93,4.4,WHITIN,,,,,,https://www.amazon.com/WHITIN-Slippers-Cushioned-Fashionable-Lightweight/dp/B0C1C17KH8/ref=sr_1_6?dib=eyJ2IjoiMSJ9.QeqGJHG56C462R7MNqCWEEUmH4uXeyceg3AHlRVj3C3mqu2GlE6lMbA4LfgwzGqEOhYNZOTRmpccMwybyp3FUJrpaWMuuaSWsD3OKxZE9gSQvYkdKkAd3DZGR1KJNSH9It6_eYbRs7ZAClM9pmnip7IBwVGJaEJYZ3mirR3vusH4Xrm81H37r9-SlA-7l0FCNua5hDpByRx2_MNkDsXAdbkDjcsXIrY27QaL5R-KjsZ_pwjGe41--rJMLEcB4Wo9p70T-LWOewsTxMyDW8ZbUYHS4EvxKXra-wXmBhTKdZs.CTv9qYGL5y7fNWH03iNaOBJrOrFrmmRyaza2I_wHbYw&dib_tag=se&keywords=women+summer+slippers&qid=1781435767&sr=8-6,https://m.media-amazon.com/images/I/71nA8egRirL._AC_UL320_.jpg,67,排名靠前；价格处于人民币等值¥57.60-¥180.00黄金区间；评分达到4.3以上。
2026-06-14,amazon_us,product,search,women slides,2,adidas,¥143.86,4.4,Products highlighted as 'Overall Pick' are:,,,,,,https://www.amazon.com/adidas-Unisex-Adilette-Shower-Sandal/dp/B091ZDXQ2Z/ref=sr_1_1?dib=eyJ2IjoiMSJ9._KS9xv2PSxs4p0s5tNQUop12JppxBTHI9OeicpSnPHQDgwrvqyOyn6ytvbO837570UKlqBahHO06ZnMUoy5WGa57NWppMqIjonXX90sooHe0jmV8loKYAgi4oBXa36crJ4NFuCvJNrkVGl8kXQP043hk5bnHHyQPqgiKUe0WMfR8hi-zMGLSLpDy0pyJVkUDFhoTp6gYTujrEUR4yQCbq7Fmsri5awO89hwmH3FBhTesY8kQfkyxdomGDNOmwOkpzPpqX2h7E7QpSfPR0DZtsMHGfTDWX0FTmsU4FY_KGnY.luQU8DvAz_UEqnJYdK16kgHXyZL85yHO4swIxhlQenY&dib_tag=se&keywords=women+slides&qid=1781435768&sr=8-1,https://m.media-amazon.com/images/I/51EuQODcuHL._AC_UL320_.jpg,67,排名靠前；价格处于人民币等值¥57.60-¥180.00黄金区间；评分达到4.3以上。
2026-06-14,amazon_us,product,search,women slides,8,adidas,¥107.78,4.4,adidas,,,,,,https://www.amazon.com/adidas-Unisex-Adilette-Slide-Sandal/dp/B0BHXQXLFT/ref=sr_1_7?dib=eyJ2IjoiMSJ9._KS9xv2PSxs4p0s5tNQUop12JppxBTHI9OeicpSnPHQDgwrvqyOyn6ytvbO837570UKlqBahHO06ZnMUoy5WGa57NWppMqIjonXX90sooHe0jmV8loKYAgi4oBXa36crJ4NFuCvJNrkVGl8kXQP043hk5bnHHyQPqgiKUe0WMfR8hi-zMGLSLpDy0pyJVkUDFhoTp6gYTujrEUR4yQCbq7Fmsri5awO89hwmH3FBhTesY8kQfkyxdomGDNOmwOkpzPpqX2h7E7QpSfPR0DZtsMHGfTDWX0FTmsU4FY_KGnY.luQU8DvAz_UEqnJYdK16kgHXyZL85yHO4swIxhlQenY&dib_tag=se&keywords=women+slides&qid=1781435768&sr=8-7,https://m.media-amazon.com/images/I/51MKnxJBP5L._AC_UL320_.jpg,67,排名靠前；价格处于人民币等值¥57.60-¥180.00黄金区间；评分达到4.3以上。
2026-06-14,amazon_us,product,search,platform sandals women,10,Goosecret,¥136.73,4.4,Goosecret,,,,,,https://www.amazon.com/Goosecret-Platform-Lightweight-Comfortable-Adjustable/dp/B0CZ75N4PP/ref=sr_1_7?dib=eyJ2IjoiMSJ9.EzbUdw9pCBZMp1xiap9xkAmiN1uD3fQrz4212dzoKMMR6Kyuy6YUknPkSuYi3m5dx54FcHWTdfIp0nJ0Gh_nyKEXcp4LWs-Zo-_hwmt2qT-GDayBhpe8xwBfZBxL984LpXLKxiVRi4qosXH0CrTOHFE1AYPyg-NHMY6cpU3Xl7AjI-QsbqHykJDLryKcyUknBiLvPjVrD7wdFY4RijSYAQGsVdP2BJp05zMFPsLMPAz9QCviJJhNt8Px6uRLrKCSPsC-u65vJ5AZZfvK6gSee9J8JT2HLaXy4tL6f84z8I4.-twgmVQukBmi0fAxWVN326evj_a85veeRq2RtEFC1ss&dib_tag=se&keywords=platform+sandals+women&qid=1781435768&sr=8-7,https://m.media-amazon.com/images/I/61l3YNTRtgL._AC_UL320_.jpg,67,排名靠前；价格处于人民币等值¥57.60-¥180.00黄金区间；评分达到4.3以上。
2026-06-14,amazon_us,product,new_releases,New Releases Women Sandals,19,Project Cloud Platform Sandals Women - Memory Foam Insole Slides Women with Adjustable Buckle - Non Slip and Lightweight Womens Sandals 2026 (Havana),,4.1,$47.61,,,,,,https://www.amazon.com/Project-Cloud-Genuine-Leather-Platform/dp/B0G217L1W3/ref=zg_bsnr_g_679425011_d_sccl_19/140-0258390-4937878?psc=1,"https://images-na.ssl-images-amazon.com/images/I/81+-nFNBI2L._AC_UL600_SR600,400_.jpg",65,排名进入前30；标题包含 cloud、platform，符合美国女鞋舒适化趋势；cloud + slides组合趋势加分；评分达到4.0以上。
2026-06-14,amazon_us,product,new_releases,New Releases Women Sandals,20,"Littleplum Women's Slides Sandals with Arch Support - Soft Cushion Platform Wedge Sandals with Adjustable Buckle for Indoor/Outdoor, Lightweight Walking Beach Resort Slippers",,4.8,$36.99,,,,,,https://www.amazon.com/Littleplum-Womens-Slides-Sandals-Support/dp/B0GMHMX4RC/ref=zg_bsnr_g_679425011_d_sccl_20/140-0258390-4937878?psc=1,"https://images-na.ssl-images-amazon.com/images/I/71v0hWyuToL._AC_UL600_SR600,400_.jpg",65,排名进入前30；标题包含 platform、arch support、soft、beach、wedge，符合美国女鞋舒适化趋势；评分达到4.6以上。
