date,source,data_type,list_type,keyword,rank,title,price,rating,review_count,likes,comments,views,published_at,competition_count,product_url,image_url,hot_score,reason
2026-06-28,amazon_us,product,search,women slides,16,shevalues Orthopedic Sandals for Women Arch Support Recovery Flip Flops Pillow Soft Summer Beach Shoes shevalues Orthopedic Sandals for Women Arch Support Recovery Flip Flops Pillow Soft Summer Beach Shoes,¥143.93,4.3,4.3,,,,,,https://aax-us-east-retail-direct.amazon.com/x/c/JI-d6BJv8bGtI37Sx70LUBcAAAGfDbwapQEAAAH2AQBvbm9fdHhuX2JpZDUgICBvbm9fdHhuX2ltcDIgICAi8Q4e/clv1c_ek-wBHfWLTbbTQ5Tc5-hu74Ir10ce1hDMW7HTLjY39rlK-3C94H5h4fs4cG4kqydJU527-MK1K5Fh78depJREWGKYryltkHy-DdtBvva1E73Kn9LCl5nI1aIwvhw0nohtikXiZxCND6Jpkq9z2ndSjDSgVWckVHyEkY5DjajxZ5b2eoRFISQBTu8bBprAe_f8PaS-4GqjEfKx_b5f0TQcmxCiTqjBnK0loDNH2B1w8mVaEMnwKcFYQuPoLh8RYWjl7BvOkeamtdR5LIEhLQTVA2M4er8lTc9hnyv0Uo12Qpwuc3t7DV-Z7C6EojZtcy93mcQw9mPbc7UtbkgvR6yQbPDn1vC1sLkHHEI9nAK15YnU6R0DXgWQ01XHouMD0dickNAJczMo_GKsp5gZJnJ2-LpZE5M7ZLRGeubV0GP0b9y4SSDVbqID5JxiQQNdHEZE8b85Q8sLGk78xv-1cpXPnjsQP8aWXHhSA18DM_Pewk9kzPsm_pd_Vb1rc15uQRXmwFuNvMgCnHQjzi7KBQiTIfJW0b6GL1YHmHC4zB60jZeM8UNfeenWlz5HX0cGg9lpgfkxEDCvYJLJGNOR17vOc3Mc-Co327LOvJn05qXsG92UOWbRAx_PkwdXc7r4QpYFRwR25R-ku-jP-uo-lNDWgsit9iSulclrX6a_f_AkT6yjCnlOaMZ436HRBnL0AIe4dM0zyQhSZHXIKFPU95ZFRl8asHURXFOCCCz96Sbe4k7-aDcDz1EjRaCcjuf6CEzLPI2u2mumB_rncSDPaQgU9jcKFw3fqVI5sY3r64WHu18_g7g3VVdz8HtKuRkMgBqP8xt-_MWQz3NyXGrM96rt0RGZpSRmDssspiWh-5_YVLAAkpmh5VC9igz8QA3DpFHl7idRTWZROLDKO0M7rtW4OMDcY00O8DMaqIOwu4maAY1DPfp8SlwqXwSUCC99pvCdiQbSi2_hhGDB7WOMrwTHi-pLgHXplQh1GwxNNB65Ia6iJFQfNljCOFdzljhhmw8Z5arSW1QOmd9tsd9NeU1-44YtNdno3FKzDBU0Ak-ImFjnR1kgwrUlqeKyMNRS6ZOwjnL9VO9MJh0pyt-o7nfiZsLwYdjwRneHv1ZXGgvtgndX5sEO0nD4tq5P_ovrYh14nm5FVcrS6wsg2dJb3EktIesgNIiLJcO_gFGWIguPPlQGVeGFke7UKuT572rB8gTjqT8VjAajj67ymWVZeP46rx01na0VN3ZLKpmlXZA8EM8Y3ymhtNhQw9jMnFM91WBtB0tjmMIpM68esDbXi_n9hDBiSmvsLV-Z4XiIPea_tj9I1E7eMtThrMXOB2wVpnHzMlYBMfVhxUqSvkh61_gsxTzavLSSYNk4Dwezw3RWBNursQA80fVPu-wWM_fvB1ZVbWqk-UwwU6fr7cnngYJo8guYect9TySha-nHFv48QXlXD_qJ6IIq9lMTOd-faMqIDIWGwpJtG0et6dTFaIxQNXtpamU0072YiyjZDDBoBKEe7ya0wxBUAArhMqABZqzWOZrR_fQWfelKpgEoYUvy4QhjGCxurL2dL7cRNNW10n4hX_NnKx9XKdzy9-TJtJ2yXp-togajHp_F40u3jH_gzDmYdD0aVEukA9Q5aRgTkr0vXjz79zOD5WCvdvzm2am4-O0Wec-5VKaUGK7ATDXUm5R0UM3k35U49vCMluQU1ASREAEpFBL7g/https://www.amazon.com/gp/aw/d/B09LC836QG/?_encoding=UTF8&pd_rd_plhdr=t&aaxitk=bcd8347ef65d7e2dc686147ae72dbbcd&hsa_cr_id=0&qid=1782641858&sr=1-2-f02f01d6-adaf-4bef-9a7c-29308eff9043&ref_=sbx__sbtcd2_asin_1_bkgd&pd_rd_w=sHHKJ&content-id=amzn1.sym.5159d9cb-0665-4a83-8f64-8881eaba312a%3Aamzn1.sym.5159d9cb-0665-4a83-8f64-8881eaba312a&pf_rd_p=5159d9cb-0665-4a83-8f64-8881eaba312a&pf_rd_r=WA2NFA9XC1NWDVRSK77P&pd_rd_wg=dOuFk&pd_rd_r=48da67c8-2e47-4073-96ba-92470f0dc55c,"https://m.media-amazon.com/images/I/61o9ArJVVsL._AC_SR322,134_CB1169409_QL70_.jpg",92,排名进入前30；价格处于人民币等值¥57.60-¥180.00黄金区间；标题包含 recovery、orthopedic、arch support、soft、beach、summer，符合美国女鞋舒适化趋势；orthopedic + arch support组合趋势加分；评分达到4.3以上。
2026-06-28,amazon_us,product,search,women slides,20,shevalues Orthopedic Slide Sandals for Women with Arch Support Pillow Soft Recovery Slip on Sandals Lightweight Summer Cloud Slippers for Plantar Fasciitis shevalues Orthopedic Slide Sandals for Women with Arch Support Pillow Soft Recovery Slip on Sandals Lightweight…,¥115.13,4.3,4.3,,,,,,https://aax-us-east-retail-direct.amazon.com/x/c/JI-d6BJv8bGtI37Sx70LUBcAAAGfDbwapQEAAAH2AQBvbm9fdHhuX2JpZDUgICBvbm9fdHhuX2ltcDIgICAi8Q4e/clv1c_ek-wBHfWLTbbTQ5Tc5-hu74Ir10ce1hDMW7HTLjY39rlK-3C94H5h4fs4cG4kqydJU527-MK1K5Fh78depJREWGKYryltkHy-DdtBvva1E73Kn9LCl5nI1aIwvhw0nohtikXiZxCND6Jpkq9z2ndSjDSgVWckVHyEkY5DjajxZ5b2eoRFISQBTu8bBprAe_f8PaS-4GqjEfKx_b5f0TQcmxCiTqjBnK0loDNH2B1w8mVaEMnwKcFYQuPoLh8RYWjl7BvOkeamtdR5LIEhLQTVA2M4er8lTc9hnyv0Uo12Qpwuc3t7DV-Z7C6EojZtcy93mcQw9mPbc7UtbkgvR6yQbPDn1vC1sLkHHEI9nAK15YnU6R0DXgWQ01XHouMD0dickNAJczMo_GKsp5gZJnJ2-LpZE5M7ZLRGeubV0GP0b9y4SSDVbqID5JxiQQNdHEZE8b85Q8sLGk78xv-1cpXPnjsQP8aWXHhSA18DM_Pewk9kzPsm_pd_Vb1rc15uQRXmwFuNvMgCnHQjzi7KBQiTIfJW0b6GL1YHmHC4zB60jZeM8UNfeenWlz5HX0cGg9lpgfkxEDCvYJLJGNOR17vOc3Mc-Co327LOvJn05qXsG92UOWbRAx_PkwdXc7r4QpYFRwR25R-ku-jP-uo-lNDWgsit9iSulclrX6a_f_AkT6yjCnlOaMZ436HRBnL0AIe4dM0zyQhSZHXIKFPU95ZFRl8asHURXFOCCCz96Sbe4k7-aDcDz1EjRaCcjuf6CEzLPI2u2mumB_rncSDPaQgU9jcKFw3fqVI5sY3r64WHu18_g7g3VVdz8HtKuRkMgBqP8xt-_MWQz3NyXGrM96rt0RGZpSRmDssspiWh-5_YVLAAkpmh5VC9igz8QA3DpFHl7idRTWZROLDKO0M7rtW4OMDcY00O8DMaqIOwu4maAY1DPfp8SlwqXwSUCC99pvCdiQbSi2_hhGDB7WOMrwTHi-pLgHXplQh1GwxNNB65Ia6iJFQfNljCOFdzljhhmw8Z5arSW1QOmd9tsd9NeU1-44YtNdno3FKzDBU0Ak-ImFjnR1kgwrUlqeKyMNRS6ZOwjnL9VO9MJh0pyt-o7nfiZsLwYdjwRneHv1ZXGgvtgndX5sEO0nD4tq5P_ovrYh14nm5FVcrS6wsg2dJb3EktIesgNIiLJcO_gFGWIguPPlQGVeGFke7UKuT572rB8gTjqT8VjAajj67ymWVZeP46rx01na0VN3ZLKpmlXZA8EM8Y3ymhtNhQw9jMnFM91WBtB0tjmMIpM68esDbXi_n9hDBiSmvsLV-Z4XiIPea_tj9I1E7eMtThrMXOB2wVpnHzMlYBMfVhxUqSvkh61_gsxTzavLSSYNk4Dwezw3RWBNursQA80fVPu-wWM_fvB1ZVbWqk-UwwU6fr7cnngYJo8guYect9TySha-nHFv48QXlXD_qJ6IIq9lMTOd-faMqIDIWGwpJtG0et6dTFaIxQNXtpamU0072YiyjZDDBoBKEe7ya0wxBUAArhMqABZqzWOZrR_fQWfelKpgEoYUvy4QhjGCxurL2dL7cRNNW10n4hX_NnKx9XKdzy9-TJtJ2yXp-togajHp_F40u3jH_gzDmYdD0aVEukA9Q5aRgTkr0vXjz79zOD5WCvdvzm2am4-O0Wec-5VKaUGK7ATDXUm5R0UM3k35U49vCMluQU1ASREAEpFBL7g/https://www.amazon.com/gp/aw/d/B0BRX58B8J/?_encoding=UTF8&pd_rd_plhdr=t&aaxitk=bcd8347ef65d7e2dc686147ae72dbbcd&hsa_cr_id=0&qid=1782641858&sr=1-6-f02f01d6-adaf-4bef-9a7c-29308eff9043&ref_=sbx__sbtcd2_asin_5_bkgd&pd_rd_w=sHHKJ&content-id=amzn1.sym.5159d9cb-0665-4a83-8f64-8881eaba312a%3Aamzn1.sym.5159d9cb-0665-4a83-8f64-8881eaba312a&pf_rd_p=5159d9cb-0665-4a83-8f64-8881eaba312a&pf_rd_r=WA2NFA9XC1NWDVRSK77P&pd_rd_wg=dOuFk&pd_rd_r=48da67c8-2e47-4073-96ba-92470f0dc55c,"https://m.media-amazon.com/images/I/61Haar3YYzL._AC_SR322,134_CB1169409_QL70_.jpg",92,排名进入前30；价格处于人民币等值¥57.60-¥180.00黄金区间；标题包含 cloud、recovery、orthopedic、arch support、soft、summer，符合美国女鞋舒适化趋势；orthopedic + arch support组合趋势加分；评分达到4.3以上。
2026-06-28,amazon_us,product,new_releases,New Releases Women Sandals,7,"Project Cloud Genuine Leather Women’s Sandals – Thong Flip Flops with Plush Soft Insole, Arch Support & Non Slip Outsole – Comfortable Beach & Summer Slides",,4.1,320,,,,,,https://www.amazon.com/Project-Cloud-Genuine-Leather-Sandals/dp/B0GHTGQ5T5/ref=zg_bsnr_g_679425011_d_sccl_7/132-2467429-9891746?psc=1,"https://images-na.ssl-images-amazon.com/images/I/71Z4Hk2KC3L._AC_UL600_SR600,400_.jpg",89,排名靠前；评论数达到300以上；标题包含 cloud、comfort、arch support、soft、beach、summer，符合美国女鞋舒适化趋势；cloud + slides组合趋势加分；评分达到4.0以上。
2026-06-28,amazon_us,product,best_sellers,Best Sellers Women Sandals,34,"CUSHIONAIRE Fame Pillow Recovery Sandals for Women, Adjustable Double Buckle Waterproof EVA Cloud Slides for Women",¥194.33,4.4,"11,552",,,,,,https://www.amazon.com/CUSHIONAIRE-Double-Adjustable-Buckle-Shower/dp/B09CK8R425/ref=zg_bs_g_679425011_d_sccl_34/132-2467429-9891746?psc=1,"https://images-na.ssl-images-amazon.com/images/I/81w0A8kWZPL._AC_UL300_SR300,200_.jpg",88,排名进入前50；评论数高；价格处于人民币等值¥180.00-¥288.00区间；标题包含 cloud、recovery，符合美国女鞋舒适化趋势；cloud + slides组合趋势加分；评分达到4.3以上。
2026-06-28,amazon_us,product,new_releases,New Releases Women Sandals,30,COFACE Womens Rhinestone Orthopedic Flip Flops Lightweight Yoga Mat Thick Cushioned Recovery Walking Thong Sandals Adjustable Summer Beach Slippers with Comfortable Plantar Fasciitis Arch Support,,4.6,$32.99,,,,,,https://www.amazon.com/COFACE-Rhinestone-Orthopedic-Cushioned-Comfortable/dp/B0GVM4ZB8M/ref=zg_bsnr_g_679425011_d_sccl_30/132-2467429-9891746?psc=1,"https://images-na.ssl-images-amazon.com/images/I/71fBrTGWDYL._AC_UL600_SR600,400_.jpg",80,排名进入前30；标题包含 recovery、orthopedic、comfort、arch support、beach、summer，符合美国女鞋舒适化趋势；orthopedic + arch support组合趋势加分；评分达到4.6以上。
2026-06-28,amazon_us,product,best_sellers,Best Sellers Women Sandals,26,shevalues Orthopedic Sandals for Women Arch Support Recovery Flip Flops Pillow Soft Summer Beach Shoes,,4.3,$19.99,,,,,,https://www.amazon.com/Orthotic-Pillow-Recovery-Sandals-Support/dp/B09LC836QG/ref=zg_bs_g_679425011_d_sccl_26/132-0202483-2391969?psc=1,"https://images-na.ssl-images-amazon.com/images/I/61o9ArJVVsL._AC_UL600_SR600,400_.jpg",77,排名进入前30；标题包含 recovery、orthopedic、arch support、soft、beach、summer，符合美国女鞋舒适化趋势；orthopedic + arch support组合趋势加分；评分达到4.3以上。
2026-06-28,amazon_us,product,best_sellers,Best Sellers Women Sandals,2,Project Cloud 100% Genuine Leather Flat Sandals For Women 2026 Cork Footbed Womens Sandals with Memory Foam and arch support Vacation Essentials Slides for Women Footwear (Venita),,4.4,$39.90,,,,,,https://www.amazon.com/Project-Cloud-Comfortable-Essentials-Vacation/dp/B0CNYCN928/ref=zg_bs_g_679425011_d_sccl_2/132-0202483-2391969?psc=1,"https://images-na.ssl-images-amazon.com/images/I/61PPWwEkHDL._AC_UL600_SR600,400_.jpg",76,排名靠前；标题包含 cloud、arch support，符合美国女鞋舒适化趋势；cloud + slides组合趋势加分；评分达到4.3以上。
2026-06-28,amazon_us,product,search,women slides,15,shevalues Women's Comfort Sandals with Medium Arch Support Double Buckle Adjustable EVA Slides for Summer Beach shevalues Women's Comfort Sandals with Medium Arch Support Double Buckle Adjustable EVA Slides for S…,¥143.93,4.5,4.5,,,,,,https://aax-us-east-retail-direct.amazon.com/x/c/JI-d6BJv8bGtI37Sx70LUBcAAAGfDbwapQEAAAH2AQBvbm9fdHhuX2JpZDUgICBvbm9fdHhuX2ltcDIgICAi8Q4e/clv1c_ek-wBHfWLTbbTQ5Tc5-hu74Ir10ce1hDMW7HTLjY39rlK-3C94H5h4fs4cG4kqydJU527-MK1K5Fh78depJREWGKYryltkHy-DdtBvva1E73Kn9LCl5nI1aIwvhw0nohtikXiZxCND6Jpkq9z2ndSjDSgVWckVHyEkY5DjajxZ5b2eoRFISQBTu8bBprAe_f8PaS-4GqjEfKx_b5f0TQcmxCiTqjBnK0loDNH2B1w8mVaEMnwKcFYQuPoLh8RYWjl7BvOkeamtdR5LIEhLQTVA2M4er8lTc9hnyv0Uo12Qpwuc3t7DV-Z7C6EojZtcy93mcQw9mPbc7UtbkgvR6yQbPDn1vC1sLkHHEI9nAK15YnU6R0DXgWQ01XHouMD0dickNAJczMo_GKsp5gZJnJ2-LpZE5M7ZLRGeubV0GP0b9y4SSDVbqID5JxiQQNdHEZE8b85Q8sLGk78xv-1cpXPnjsQP8aWXHhSA18DM_Pewk9kzPsm_pd_Vb1rc15uQRXmwFuNvMgCnHQjzi7KBQiTIfJW0b6GL1YHmHC4zB60jZeM8UNfeenWlz5HX0cGg9lpgfkxEDCvYJLJGNOR17vOc3Mc-Co327LOvJn05qXsG92UOWbRAx_PkwdXc7r4QpYFRwR25R-ku-jP-uo-lNDWgsit9iSulclrX6a_f_AkT6yjCnlOaMZ436HRBnL0AIe4dM0zyQhSZHXIKFPU95ZFRl8asHURXFOCCCz96Sbe4k7-aDcDz1EjRaCcjuf6CEzLPI2u2mumB_rncSDPaQgU9jcKFw3fqVI5sY3r64WHu18_g7g3VVdz8HtKuRkMgBqP8xt-_MWQz3NyXGrM96rt0RGZpSRmDssspiWh-5_YVLAAkpmh5VC9igz8QA3DpFHl7idRTWZROLDKO0M7rtW4OMDcY00O8DMaqIOwu4maAY1DPfp8SlwqXwSUCC99pvCdiQbSi2_hhGDB7WOMrwTHi-pLgHXplQh1GwxNNB65Ia6iJFQfNljCOFdzljhhmw8Z5arSW1QOmd9tsd9NeU1-44YtNdno3FKzDBU0Ak-ImFjnR1kgwrUlqeKyMNRS6ZOwjnL9VO9MJh0pyt-o7nfiZsLwYdjwRneHv1ZXGgvtgndX5sEO0nD4tq5P_ovrYh14nm5FVcrS6wsg2dJb3EktIesgNIiLJcO_gFGWIguPPlQGVeGFke7UKuT572rB8gTjqT8VjAajj67ymWVZeP46rx01na0VN3ZLKpmlXZA8EM8Y3ymhtNhQw9jMnFM91WBtB0tjmMIpM68esDbXi_n9hDBiSmvsLV-Z4XiIPea_tj9I1E7eMtThrMXOB2wVpnHzMlYBMfVhxUqSvkh61_gsxTzavLSSYNk4Dwezw3RWBNursQA80fVPu-wWM_fvB1ZVbWqk-UwwU6fr7cnngYJo8guYect9TySha-nHFv48QXlXD_qJ6IIq9lMTOd-faMqIDIWGwpJtG0et6dTFaIxQNXtpamU0072YiyjZDDBoBKEe7ya0wxBUAArhMqABZqzWOZrR_fQWfelKpgEoYUvy4QhjGCxurL2dL7cRNNW10n4hX_NnKx9XKdzy9-TJtJ2yXp-togajHp_F40u3jH_gzDmYdD0aVEukA9Q5aRgTkr0vXjz79zOD5WCvdvzm2am4-O0Wec-5VKaUGK7ATDXUm5R0UM3k35U49vCMluQU1ASREAEpFBL7g/https://www.amazon.com/gp/aw/d/B0GG1VL4SZ/?_encoding=UTF8&pd_rd_plhdr=t&aaxitk=bcd8347ef65d7e2dc686147ae72dbbcd&hsa_cr_id=0&qid=1782641858&sr=1-1-f02f01d6-adaf-4bef-9a7c-29308eff9043&ref_=sbx__sbtcd2_asin_0_bkgd&pd_rd_w=sHHKJ&content-id=amzn1.sym.5159d9cb-0665-4a83-8f64-8881eaba312a%3Aamzn1.sym.5159d9cb-0665-4a83-8f64-8881eaba312a&pf_rd_p=5159d9cb-0665-4a83-8f64-8881eaba312a&pf_rd_r=WA2NFA9XC1NWDVRSK77P&pd_rd_wg=dOuFk&pd_rd_r=48da67c8-2e47-4073-96ba-92470f0dc55c,"https://m.media-amazon.com/images/I/71N1gcg2qHL._AC_SR322,134_CB1169409_QL70_.jpg",75,排名进入前30；价格处于人民币等值¥57.60-¥180.00黄金区间；标题包含 comfort、arch support、beach、summer，符合美国女鞋舒适化趋势；评分达到4.3以上。
2026-06-28,amazon_us,product,best_sellers,Best Sellers Women Sandals,18,Project Cloud 100% Genuine Leather Platform Sandals Women Footwear - Wedge Chunky Slides for Women 2026 with Memory Foam Insole & Cork Footbed Womens Sandals (GreeceChunky),,4.2,$64.90,,,,,,https://www.amazon.com/Project-Cloud-Genuine-Platform-Footwear/dp/B0DPRGP6N6/ref=zg_bs_g_679425011_d_sccl_18/132-0202483-2391969?psc=1,"https://images-na.ssl-images-amazon.com/images/I/81FRcaN2z8L._AC_UL600_SR600,400_.jpg",73,排名进入前30；评论数达到50以上；标题包含 cloud、platform、wedge，符合美国女鞋舒适化趋势；cloud + slides组合趋势加分；评分达到4.0以上。
2026-06-28,amazon_us,product,best_sellers,Best Sellers Women Sandals,16,"Goosecret Women's Comfortable Arch Support Walking Platform Sandals | Lightweight Chunky Slip-On Foam Slides with Adjustable Buckle,Sandals for Beach and Daily Wear",,4.4,$18.99,,,,,,https://www.amazon.com/Goosecret-Platform-Lightweight-Comfortable-Adjustable/dp/B0CZ75N4PP/ref=zg_bs_g_679425011_d_sccl_16/132-0202483-2391969?psc=1,"https://images-na.ssl-images-amazon.com/images/I/61l3YNTRtgL._AC_UL600_SR600,400_.jpg",72,排名进入前30；标题包含 platform、comfort、arch support、beach，符合美国女鞋舒适化趋势；platform + comfort组合趋势加分；评分达到4.3以上。
